date,window,Exp_2_Account_Value,turbulence,Is_high_Turbulence,Exp_3_Account_Value,fear_greed_norm,fear_greed_mapped,Is_Exp2_higher,Is_Exp3_higher
2023-07-04,12,952609.1958,0.002316509743,0,1075354.625,0.28,1,0,0
2023-07-05,12,939197.9753,0.001917085374,0,1064540.717,0.22,1,0,0
2023-07-06,12,910201.0011,0.01711546793,0,1040557.501,0.12,1,0,0
2023-07-07,12,922951.3029,0.003229150218,0,1055988.141,0.1,1,0,0
2023-07-08,12,922877.1385,0.001906584541,0,1054764.029,0.16,1,0,0
2023-07-09,12,918029.5205,0.001095105311,0,1049669.9,0.1,1,0,0
2023-07-10,12,945739.6597,0.03937134558,0,1066784.339,0.12,1,0,0
2023-07-11,12,949833.8242,0.004969625044,0,1074071.589,0.14,1,0,0
2023-07-12,12,939159.7488,0.004063769859,0,1063715.675,0.28,1,0,0
2023-07-13,12,995919.1267,0.09355205308,1,1107170.27,0.14,1,0,1
2023-07-14,12,963799.8085,0.01682926165,0,1068300.131,0.2,1,0,0
2023-07-15,12,967965.822,0.005627631376,0,1069888.873,0.12,1,0,0
2023-07-16,12,948690.7068,0.01044677753,0,1060811.568,0.14,1,0,0
2023-07-17,12,949420.3434,0.004462206825,0,1059382.112,0.08,1,0,0
2023-07-18,12,938403.2102,0.001860828887,0,1048402.593,0.12,1,0,0
2023-07-19,12,937406.7569,0.00261651991,0,1049804.278,0,1,0,0
2023-07-20,12,941999.7119,0.003762749128,0,1048756.65,0.12,1,0,0
2023-07-21,12,943767.6176,0.001039788334,0,1052116.363,0,1,0,0
2023-07-22,12,932439.7156,0.003785459333,0,1046110.689,0.04,1,0,0
2023-07-23,12,940704.8957,0.001304313377,0,1055690.16,0.08,1,0,0
2023-07-24,12,924061.1824,0.01652261608,0,1027691.176,0.1,1,0,0
2023-07-25,12,923671.7245,0.0007051572301,0,1028397.301,0,1,0,0
2023-07-26,12,929770.7705,0.001178710376,0,1033257.585,0.02,1,0,0
2023-07-27,12,930162.9883,0.003814998696,0,1030767.275,0.02,1,0,0
2023-07-28,12,935903.4258,0.001240301114,0,1034748.866,0.04,1,0,0
2023-07-29,12,938438.4515,0.0005297364475,0,1036430.877,0.04,1,0,0
2023-07-30,12,933949.011,0.003873991528,0,1033842.518,0.04,1,0,0
2023-07-31,12,929644.1357,0.0001146955741,0,1031111.583,0,1,0,0
2023-08-01,12,946889.7827,0.01002368159,0,1049541.278,0.06,1,0,0
2023-08-02,12,924993.9469,0.005303721403,0,1028961.684,0.06,1,0,0
2023-08-03,12,924738.4083,0.0006792213721,0,1029304.826,0.04,1,0,0
2023-08-04,12,924494.2807,0.001255065956,0,1027498.969,0.08,1,0,0
2023-08-05,12,928949.6211,0.00241238525,0,1027921.48,0,1,0,0
2023-08-06,12,927394.8147,0.0005791185171,0,1028068.022,-0.02,-1,0,0
2023-08-07,12,924981.0367,0.0006921838774,0,1030274.738,-0.02,-1,0,0
2023-08-08,12,937770.6465,0.005574025345,0,1048402.567,0.08,1,0,0
2023-08-09,12,934836.9478,0.004110234185,0,1042366.742,0,1,0,0
2023-08-10,12,929686.4557,0.002780292071,0,1037111.859,0.06,1,0,0
2023-08-11,12,925310.5473,0.0009379878538,0,1034716.979,0.02,1,0,0
2023-08-12,12,926739.0904,0.0002735150665,0,1035361.545,0.08,1,0,0
2023-08-13,12,924239.4253,0.001130472478,0,1031623.054,0.08,1,0,0
2023-08-14,12,925820.6892,8.95E-05,0,1035267.862,0,1,0,0
2023-08-15,12,914554.1607,0.003976121538,0,1025574.45,0.06,1,0,0
2023-08-16,12,900196.1973,0.009993306144,0,1008718.644,0.04,1,0,0
2023-08-17,12,841756.1808,0.1074347495,1,937566.6134,0,1,0,1
2023-08-18,12,832915.0934,0.01032646847,0,920399.6694,-0.26,-1,0,0
2023-08-19,12,836289.0884,0.0006993670512,0,922511.2962,-0.22,-1,0,0
2023-08-20,12,839616.0596,0.003358639627,0,925267.6481,-0.26,-1,0,0
2023-08-21,12,823435.3317,0.01967556478,0,917883.7199,-0.24,-1,0,0
2023-08-22,12,816232.7553,0.02399919992,0,915033.7998,-0.26,-1,0,0
2023-08-23,12,838396.7281,0.01501246856,0,931350.019,-0.26,-1,0,0
2023-08-24,12,838390.7176,0.01757845282,0,925994.0549,-0.18,-1,0,0
2023-08-25,12,835389.8138,0.0001184877155,0,922090.0809,-0.22,-1,0,0
2023-08-26,12,830036.4459,0.002241845192,0,919143.2193,-0.24,-1,0,0
2023-08-27,12,836525.8255,0.001496475613,0,923364.3977,-0.24,-1,0,0
2023-08-28,12,835979.3877,0.001690456884,0,923929.3679,-0.22,-1,0,0
2023-08-29,12,870718.7431,0.1201137433,1,974997.1744,-0.22,-1,0,1
2023-08-30,12,858683.9668,0.003305121412,0,960683.1866,-0.02,-1,0,0
2023-08-03,13,1000000,0,0,1000000,-1,0,0,0
2023-08-04,13,1002388.216,0.001255065956,0,1002388.216,0.08,1,0,0
2023-08-05,13,1008608.716,0.00241238525,0,1008608.716,0,1,0,0
2023-08-06,13,1008608.716,0.0005791185171,0,1008608.716,-0.02,-1,0,0
2023-08-07,13,1004047.016,0.0006921838774,0,1004047.016,-0.02,-1,0,0
2023-08-08,13,1016902.716,0.005574025345,0,1016902.716,0.08,1,0,0
2023-08-09,13,1011096.916,0.004110234185,0,1011096.916,0,1,0,0
2023-08-10,13,1001558.816,0.002780292071,0,1001558.816,0.06,1,0,0
2023-08-11,13,994094.2158,0.0009379878538,0,994094.2158,0.02,1,0,0
2023-08-12,13,996582.4158,0.0002735150665,0,996582.4158,0.08,1,0,0
2023-08-13,13,996167.7158,0.001130472478,0,996167.7158,0.08,1,0,0
2023-08-14,13,996997.1158,8.95E-05,0,996997.1158,0,1,0,0
2023-08-15,13,981653.2158,0.003976121538,0,981653.2158,0.06,1,0,0
2023-08-16,13,962162.3158,0.009993306144,0,962162.3158,0.04,1,0,0
2023-08-17,13,904519.0158,0.1074347495,1,904519.0158,0,1,0,0
2023-08-18,13,896225.0158,0.01032646847,0,896225.0158,-0.26,-1,0,0
2023-08-19,13,899127.9158,0.0006993670512,0,899127.9158,-0.22,-1,0,0
2023-08-20,13,897883.8158,0.003358639627,0,897883.8158,-0.26,-1,0,0
2023-08-21,13,872587.1158,0.01967556478,0,872587.1158,-0.24,-1,0,0
2023-08-22,13,874660.6158,0.02399919992,0,874660.6158,-0.26,-1,0,0
2023-08-23,13,898298.5158,0.01501246856,0,898298.5158,-0.26,-1,0,0
2023-08-24,13,908251.3158,0.01757845282,0,908251.3158,-0.18,-1,0,0
2023-08-25,13,905763.1158,0.0001184877155,0,905763.1158,-0.22,-1,0,0
2023-08-26,13,897883.8158,0.002241845192,0,897883.8158,-0.24,-1,0,0
2023-08-27,13,905763.1158,0.001496475613,0,905763.1158,-0.24,-1,0,0
2023-08-28,13,907421.9158,0.001690456884,0,907421.9158,-0.22,-1,0,0
2023-08-29,13,941012.6158,0.1201137433,1,941012.6158,-0.22,-1,0,0
2023-08-30,13,928156.9158,0.003305121412,0,928156.9158,-0.02,-1,0,0
2023-08-31,13,898713.2158,0.05654035437,0,898713.2158,0.04,1,0,0
2023-09-01,13,886272.2158,0.004263042197,0,886272.2158,-0.2,-1,0,0
2023-09-02,13,889175.1158,0.00104117362,0,889175.1158,-0.22,-1,0,0
2023-09-03,13,889175.1158,0.002419657878,0,889175.1158,-0.2,-1,0,0
2023-09-04,13,892492.7158,0.002584393701,0,892492.7158,-0.2,-1,0,0
2023-09-05,13,890004.5158,0.001952248102,0,890004.5158,-0.2,-1,0,0
2023-09-06,13,892492.7158,0.0004356116005,0,892492.7158,-0.16,-1,0,0
2023-09-07,13,900372.0158,0.01539536454,0,900372.0158,-0.18,-1,0,0
2023-09-08,13,890419.2158,0.004570483116,0,890419.2158,-0.08,-1,0,0
2023-09-09,13,887931.0158,0.0003966961238,0,887931.0158,-0.18,-1,0,0
2023-09-10,13,880881.1158,0.007744048921,0,880881.1158,-0.2,-1,0,0
2023-09-11,13,854755.0158,0.03278559249,0,854755.0158,-0.2,-1,0,0
2023-09-12,13,873831.2158,0.01848124387,0,873831.2158,-0.4,-1,0,0
2023-09-13,13,881295.8158,0.005967889007,0,881295.8158,-0.18,-1,0,0
2023-09-14,13,880051.7158,0.01274434136,0,880051.7158,-0.1,-1,0,0
2023-09-15,13,887931.0158,0.009920860116,0,887931.0158,-0.1,-1,0,0
2023-09-16,13,891248.6158,0.004993937778,0,891248.6158,-0.14,-1,0,0
2023-09-17,13,897883.8158,0.01789996527,0,897883.8158,-0.08,-1,0,0
2023-09-18,13,895810.3158,0.01122815455,0,895810.3158,-0.08,-1,0,0
2023-09-19,13,900786.7158,0.01944107828,0,900786.7158,-0.08,-1,0,0
2023-09-20,13,889175.1158,0.01410841659,0,889175.1158,-0.06,-1,0,0
2023-09-21,13,874245.9158,0.00971497659,0,874245.9158,-0.06,-1,0,0
2023-09-22,13,875490.0158,0.006341956775,0,875490.0158,-0.14,-1,0,0
2023-09-23,13,873001.8158,0.001163402888,0,873001.8158,-0.06,-1,0,0
2023-09-24,13,863878.4158,0.004273816217,0,863878.4158,-0.12,-1,0,0
2023-09-25,13,870513.6158,0.004971285893,0,870513.6158,-0.06,-1,0,0
2023-09-26,13,881710.5158,0.02298185562,0,881710.5158,-0.08,-1,0,0
2023-09-27,13,879222.3158,0.004309263545,0,879222.3158,-0.12,-1,0,0
2023-09-28,13,891663.3158,0.05064479991,0,891663.3158,-0.08,-1,0,0
2023-09-29,13,892492.7158,0.02370301621,0,892492.7158,-0.04,-1,0,0
2023-09-30,13,890004.5158,0.001635045489,0,890004.5158,-0.06,-1,0,0
2023-10-01,13,904933.7158,0.04278596978,0,904933.7158,-0.04,-1,0,0
2023-10-02,13,890004.5158,0.09067476207,1,890004.5158,0,1,0,0
2023-10-03,13,885442.8158,0.0004666842084,0,885442.8158,0,1,0,0
2023-10-04,13,885028.1158,0.03150644642,0,885028.1158,-0.02,-1,0,0
2023-10-05,13,873416.5158,0.008243288853,0,873416.5158,-0.04,-1,0,0
2023-10-06,13,885028.1158,0.00750339677,0,885028.1158,0,1,0,0
2023-10-07,13,880466.4158,0.004198109011,0,880466.4158,-0.02,-1,0,0
2023-10-08,13,876734.1158,0.0009771987263,0,876734.1158,0,1,0,0
2023-10-09,13,853510.9158,0.04463141208,0,853510.9158,0,1,0,0
2023-10-10,13,865122.5158,0.04492872668,0,865122.5158,0,1,0,0
2023-10-11,13,856828.5158,0.03268585924,0,856828.5158,-0.06,-1,0,0
2023-10-12,13,850608.0158,0.011283942,0,850608.0158,-0.1,-1,0,0
2023-10-13,13,854755.0158,0.003141980907,0,854755.0158,-0.12,-1,0,0
2023-10-14,13,856413.8158,0.001290422894,0,856413.8158,-0.06,-1,0,0
2023-10-15,13,869684.2158,0.01976834845,0,869684.2158,-0.1,-1,0,0
2023-10-16,13,890004.5158,0.05596544808,0,890004.5158,-0.06,-1,0,0
2023-10-17,13,876734.1158,0.01972405339,0,876734.1158,0.04,1,0,0
2023-10-18,13,871757.7158,0.00286416917,0,871757.7158,0,1,0,0
2023-10-19,13,875904.7158,0.006545904182,0,875904.7158,0.04,1,0,0
2023-10-20,13,879637.0158,0.03746000189,0,879637.0158,0.06,1,0,0
2023-10-21,13,888345.7158,0.008364300429,0,888345.7158,0.26,1,0,0
2023-10-22,13,903274.9158,0.03238179463,0,903274.9158,0.06,1,0,0
2023-10-23,13,947647.8158,0.1992663594,1,947647.8158,0.06,1,0,0
2023-10-24,13,933962.7158,0.08994467387,1,933962.7158,0.32,1,0,0
2023-10-25,13,921107.0158,0.0353951801,0,921107.0158,0.44,1,0,0
2023-10-26,13,925668.7158,0.02242456804,0,925668.7158,0.42,1,0,0
2023-10-27,13,929401.0158,0.02063845364,0,929401.0158,0.4,1,0,0
2023-10-28,13,936036.2158,0.007231583393,0,936036.2158,0.3,1,0,0
2023-10-29,13,941842.0158,0.001517342281,0,941842.0158,0.44,1,0,0
2023-10-30,13,945574.3158,0.006580421411,0,945574.3158,0.36,1,0,0
2023-10-31,13,938109.7158,0.008928605352,0,938109.7158,0.32,1,0,0
2023-10-03,14,1000000,0,0,1000000,-1,0,0,0
2023-10-04,14,999652.1157,0.03150644642,0,993689.1901,-0.02,-1,0,0
2023-10-05,14,982000.6907,0.008243288853,0,972710.8201,-0.04,-1,0,0
2023-10-06,14,1000566.715,0.00750339677,0,992754.5401,0,1,0,0
2023-10-07,14,996007.6484,0.004198109011,0,985844.1601,-0.02,-1,0,0
2023-10-08,14,994656.2853,0.0009771987263,0,985403.9701,0,1,0,0
2023-10-09,14,969008.5508,0.04463141208,0,953619.8401,0,1,0,0
2023-10-10,14,965081.0187,0.04492872668,0,946082.3401,0,1,0,0
2023-10-11,14,958308.8459,0.03268585924,0,945624.0601,-0.06,-1,0,0
2023-10-12,14,946674.7898,0.011283942,0,929186.2801,-0.1,-1,0,0
2023-10-13,14,952746.888,0.003141980907,0,936753.9301,-0.12,-1,0,0
2023-10-14,14,953928.8028,0.001290422894,0,938430.2701,-0.06,-1,0,0
2023-10-15,14,960345.7559,0.01976834845,0,940136.7601,-0.1,-1,0,0
2023-10-16,14,991363.1244,0.05596544808,0,965251.7101,-0.06,-1,0,0
2023-10-17,14,976020.8648,0.01972405339,0,944502.4801,0.04,1,0,0
2023-10-18,14,973795.1006,0.00286416917,0,943555.7701,0,1,0,0
2023-10-19,14,979421.362,0.006545904182,0,945443.1601,0.04,1,0,0
2023-10-20,14,1002011.092,0.03746000189,0,967947.1201,0.06,1,0,0
2023-10-21,14,1014561.841,0.008364300429,0,983052.2701,0.26,1,0,0
2023-10-22,14,1030134.048,0.03238179463,0,1004012.55,0.06,1,0,0
2023-10-23,14,1102867.501,0.1992663594,1,1065373.83,0.06,1,1,0
2023-10-24,14,1115012.668,0.08994467387,1,1077144.39,0.32,1,1,0
2023-10-25,14,1118722.831,0.0353951801,0,1078452.9,0.44,1,0,0
2023-10-26,14,1121877.353,0.02242456804,0,1088239.59,0.42,1,0,0
2023-10-27,14,1111926.6,0.02063845364,0,1073779.65,0.4,1,0,0
2023-10-28,14,1113920.182,0.007231583393,0,1071850.05,0.3,1,0,0
2023-10-29,14,1125762.95,0.001517342281,0,1083270.87,0.44,1,0,0
2023-10-30,14,1130753.494,0.006580421411,0,1091652.57,0.36,1,0,0
2023-10-31,14,1132803.044,0.008928605352,0,1095047.46,0.32,1,0,0
2023-11-01,14,1152671.813,0.005598023212,0,1114536.42,0.32,1,0,0
2023-11-02,14,1135521.642,0.112916902,1,1086683.85,0.44,1,1,0
2023-11-03,14,1142925.038,0.04661635098,0,1105925.58,0.3,1,0,0
2023-11-04,14,1159574.782,0.04213678432,0,1119692.07,0.36,1,0,0
2023-11-05,14,1177018.787,0.05107820147,0,1141502.58,0.4,1,0,0
2023-11-06,14,1189436.385,0.1037806458,1,1147074.3,0.48,1,1,0
2023-11-07,14,1180276.039,0.05304615366,0,1137619.26,0.36,1,0,0
2023-11-08,14,1183802.514,0.0001370382195,0,1139337.81,0.32,1,0,0
2023-11-09,14,1277755.024,0.5375482826,1,1279957.41,0.38,1,0,0
2023-11-10,14,1268082.807,0.02077093729,0,1253666.61,0.4,1,0,0
2023-11-11,14,1258453.789,0.003587652141,0,1238862.96,0.4,1,0,0
2023-11-12,14,1251623.569,0.00892430059,0,1233743.49,0.46,1,0,0
2023-11-13,14,1243893.976,0.02987487036,0,1239152.4,0.44,1,0,0
2023-11-14,14,1210775.837,0.02801797013,0,1194373.62,0.38,1,0,0
2023-11-15,14,1268978.11,0.06356865467,1,1242064.89,0.2,1,1,0
2023-11-16,14,1210905.664,0.0424897651,0,1183748.76,0.4,1,0,0
2023-11-17,14,1216642.362,0.002758821648,0,1183175.91,0.26,1,0,0
2023-11-18,14,1216734.098,0.0005865143209,0,1184249.25,0.38,1,0,0
2023-11-19,14,1242278.732,0.004675889682,0,1213717.86,0.32,1,0,0
2023-11-20,14,1251913.127,0.01818587865,0,1219705.65,0.38,1,0,0
2023-11-21,14,1183210.465,0.2178957951,1,1166406.48,0.42,1,1,0
2023-11-22,14,1252147.857,0.03226840162,0,1244917.08,0.24,1,0,0
2023-11-23,14,1248865.02,0.00152156956,0,1244308.05,0.32,1,0,0
2023-11-24,14,1258349.663,0.001911950688,0,1255547.97,0.32,1,0,0
2023-11-25,14,1261126.371,0.001264967564,0,1256904.72,0.46,1,0,0
2023-11-26,14,1248678.891,0.002244117115,0,1244386.44,0.46,1,0,0
2023-11-27,14,1231195.514,0.00495099204,0,1223383.95,0.32,1,0,0
2023-11-28,14,1245675.127,0.001095705579,0,1235829.87,0.36,1,0,0
2023-11-29,14,1237554.386,0.00192975804,0,1224173.88,0.44,1,0,0
2023-11-30,14,1244467.999,0.004582313757,0,1238133.33,0.48,1,0,0
2023-12-01,14,1266390.823,0.005463827116,0,1259407.17,0.42,1,0,0
2023-12-02,14,1300613.808,0.01206856526,0,1306139.67,0.48,1,0,0
2023-12-03,14,1314510.054,0.002306586617,0,1323150.3,0.46,1,0,0
2023-12-04,14,1355333.708,0.02356857199,0,1353553.56,0.48,1,0,0
2023-12-05,14,1390408.131,0.03939005557,0,1383679.44,0.5,2,0,0
2023-12-06,14,1365264.714,0.00851262516,0,1347119.55,0.44,1,0,0
2023-12-07,14,1405251.552,0.06299683556,0,1421306.64,0.44,1,0,0
2023-12-08,14,1419897.86,0.01118522031,0,1423109.61,0.44,1,0,0
2023-12-09,14,1408339.745,0.00303168716,0,1412116.92,0.46,1,0,0
2023-12-10,14,1414822.551,0.001734596922,0,1419292.62,0.48,1,0,0
2023-12-11,14,1352443.555,0.1061093365,1,1342548.81,0.48,1,0,0
2023-12-12,14,1353910.963,0.01715612021,0,1329487.83,0.34,1,0,0
2023-12-13,14,1384326.51,0.01299645005,0,1363677.93,0.3,1,0,0
2023-12-14,14,1405697.201,0.005619020464,0,1396939.41,0.44,1,0,0
2023-12-15,14,1356201.13,0.0172837169,0,1339762.95,0.4,1,0,0
2023-12-16,14,1361909.92,0.0003438521946,0,1344864.33,0.34,1,0,0
2023-12-17,14,1337702.277,0.007849059237,0,1325303.01,0.46,1,0,0
2023-12-18,14,1360096.453,0.007019895588,0,1339117.74,0.3,1,0,0
2023-12-19,14,1351270.878,0.03689789941,0,1314081.18,0.46,1,0,0
2023-12-20,14,1378793.711,0.01081905138,0,1328709.96,0.48,1,0,0
2023-12-21,14,1402930.629,0.01835028144,0,1351286.28,0.4,1,0,0
2023-12-22,14,1432193.794,0.01687912502,0,1402499.07,0.48,1,0,0
2023-12-23,14,1423982.294,0.001316426743,0,1392646.05,0.4,1,0,0
2023-12-24,14,1396881.829,0.007073553533,0,1366023.6,0.42,1,0,0
2023-12-25,14,1406879.766,0.001966332216,0,1370425.5,0.46,1,0,0
2023-12-26,14,1407654.163,0.1653723157,1,1346022.09,0.42,1,1,0
2023-12-27,14,1488096.301,0.05792883169,0,1434946.5,0.46,1,0,0
2023-12-28,14,1466950.604,0.005518848493,0,1414323.9,0.46,1,0,0
2023-12-29,14,1439682.889,0.006663124486,0,1387219.05,0.3,1,0,0
2023-12-30,14,1440545.514,0.0007692783635,0,1382684.49,0.36,1,0,0
2023-12-31,14,1434291.189,0.003125026192,0,1376769.06,0.34,1,0,0
2023-12-03,15,1000000,0,0,1000000,-1,0,0,0
2023-12-04,15,1046201.355,0.02356857199,0,1002750.905,0.48,1,0,0
2023-12-05,15,1093817.183,0.03939005557,0,998280.6604,0.5,2,0,0
2023-12-06,15,1083097.726,0.00851262516,0,998236.2986,0.44,1,0,0
2023-12-07,15,1081067.559,0.06299683556,0,998236.2986,0.44,1,0,0
2023-12-08,15,1100337.847,0.01118522031,0,998236.2986,0.44,1,0,0
2023-12-09,15,1089384.958,0.00303168716,0,998236.2986,0.46,1,0,0
2023-12-10,15,1091818.122,0.001734596922,0,998236.2986,0.48,1,0,0
2023-12-11,15,1029342.043,0.1061093365,1,998236.2986,0.48,1,1,0
2023-12-12,15,1032972.392,0.01715612021,0,998236.2986,0.34,1,0,0
2023-12-13,15,1066062.578,0.01299645005,0,998236.2986,0.3,1,0,0
2023-12-14,15,1073067.489,0.005619020464,0,998236.2986,0.44,1,0,0
2023-12-15,15,1043642.954,0.0172837169,0,957415.3299,0.4,1,0,0
2023-12-16,15,1051390.353,0.0003438521946,0,961056.8117,0.34,1,0,0
2023-12-17,15,1030000.029,0.007849059237,0,947058.8956,0.46,1,0,0
2023-12-18,15,1058807.205,0.007019895588,0,956938.1674,0.3,1,0,0
2023-12-19,15,1047875.631,0.03689789941,0,939132.608,0.46,1,0,0
2023-12-20,15,1079106.135,0.01081905138,0,949620.0028,0.48,1,0,0
2023-12-21,15,1085804.771,0.01835028144,0,965807.2795,0.4,1,0,0
2023-12-22,15,1093853.221,0.01687912502,0,1002360.37,0.48,1,0,0
2023-12-23,15,1087074.374,0.001316426743,0,995326.0303,0.4,1,0,0
2023-12-24,15,1068980.389,0.007073553533,0,976282.1573,0.42,1,0,0
2023-12-25,15,1081892.138,0.001966332216,0,979438.9259,0.46,1,0,0
2023-12-26,15,1056476.851,0.1653723157,1,962202.951,0.42,1,1,0
2023-12-27,15,1086040.463,0.05792883169,0,1025841.501,0.46,1,0,0
2023-12-28,15,1065343.594,0.005518848493,0,1011110.719,0.46,1,0,0
2023-12-29,15,1051732.124,0.006663124486,0,991708.0773,0.3,1,0,0
2023-12-30,15,1052778.003,0.0007692783635,0,988491.4072,0.36,1,0,0
2023-12-31,15,1055147.726,0.003125026192,0,984236.7804,0.34,1,0,0
2024-01-01,15,1100182.545,0.01876443237,0,1014452.46,0.3,1,0,0
2024-01-02,15,1116702.794,0.004594491198,0,1015865.183,0.42,1,0,0
2024-01-03,15,1062168.83,0.03617288871,0,953202.9868,0.4,1,0,0
2024-01-04,15,1093803.133,0.006426652639,0,977954.5694,0.36,1,0,0
2024-01-05,15,1093789.488,0.003174751308,0,978636.24,0.44,1,0,0
2024-01-06,15,1088131.131,0.006482448059,0,966523.3194,0.4,1,0,0
2024-01-07,15,1085980.067,0.002440435371,0,958158.9857,0.42,1,0,0
2024-01-08,15,1157569.803,0.03920310168,0,1005095.693,0.42,1,0,0
2024-01-09,15,1140651.066,0.01342284762,0,1011041.984,0.52,2,0,0
2024-01-10,15,1168529.494,0.1639521591,1,1114419.674,0.46,1,1,0
2024-01-11,15,1164130.525,0.004629312921,0,1128910.492,0.52,2,0,0
2024-01-12,15,1082113.324,0.05695042262,0,1087744.737,0.42,1,0,0
2024-01-13,15,1087283.402,0.004833359211,0,1111733.517,0.28,1,0,0
2024-01-14,15,1056429.63,0.01159400516,0,1066381.117,0.2,1,0,0
2024-01-15,15,1075651.022,0.01759755471,0,1083238.372,0.04,1,0,0
2024-01-16,15,1094102.755,0.006666573994,0,1115776.067,0.28,1,0,0
2024-01-17,15,1082528.106,0.005577064208,0,1091114.568,0.2,1,0,0
2024-01-18,15,1047727.432,0.01201208546,0,1065575.367,0.26,1,0,0
2024-01-19,15,1056208.806,0.0002575371319,0,1074707.045,0.02,1,0,0
2024-01-20,15,1055635.44,0.00169260601,0,1066117.12,0.04,1,0,0
2024-01-21,15,1052160.913,0.0006556753402,0,1059685.817,0.12,1,0,0
2024-01-22,15,999713.1926,0.03224820249,0,998118.199,0.1,1,0,0
2024-01-23,15,1001843.436,0.01985316647,0,967254.5592,0,1,0,0
2024-01-24,15,1005299.768,0.004154531186,0,963957.4614,-0.04,-1,0,0
2024-01-25,15,1001557.065,0.0006176172761,0,956900.5029,0.04,1,0,0
2024-01-26,15,1044442.604,0.02165638813,0,978070.9324,-0.02,-1,0,0
2024-01-27,15,1050790.217,0.0008361760561,0,978203.2524,0.1,1,0,0
2024-01-28,15,1048135.566,0.0003847409508,0,973449.158,0.08,1,0,0
2024-01-29,15,1079300.433,0.005781731192,0,999610.568,0.1,1,0,0
2024-01-30,15,1073330.685,0.006114277702,0,1010529.993,0.22,1,0,0
2024-01-31,15,1061548.514,0.007771919815,0,984715.6664,0.2,1,0,0
2024-02-01,15,1073664.794,0.001238997192,0,993813.8215,0.26,1,0,0
2024-02-02,15,1076482.95,1.97E-05,0,995878.6272,0.26,1,0,0
2024-02-03,15,1071606.25,0.0007247367884,0,990457.5268,0.2,1,0,0
2024-02-04,15,1062087.075,0.002280918853,0,987603.435,0.2,1,0,0
2024-02-05,15,1065556.74,0.002403416385,0,992765.1909,0.2,1,0,0
2024-02-06,15,1078668.267,0.008424544145,0,1023255.166,0.28,1,0,0
2024-02-07,15,1108822.264,0.006966651947,0,1045864.774,0.24,1,0,0
2024-02-08,15,1128458.166,0.01727908995,0,1043547.113,0.32,1,0,0
2024-02-09,15,1172205.842,0.01274522246,0,1072421.135,0.44,1,0,0
2024-02-10,15,1186260.881,0.002038107499,0,1078303.847,0.48,1,0,0
2024-02-11,15,1198377.619,0.002372638784,0,1081290.363,0.42,1,0,0
2024-02-12,15,1243154.224,0.02291734875,0,1147098.864,0.4,1,0,0
2024-02-13,15,1237152.917,0.001385450797,0,1138471.035,0.58,2,0,0
2024-02-14,15,1290878.14,0.01600925409,0,1196561.047,0.48,1,0,0
2024-02-15,15,1296050.451,0.0226586201,0,1217250.295,0.44,1,0,0
2024-02-16,15,1299857.913,0.003455729376,0,1208338.202,0.44,1,0,0
2024-02-17,15,1288509.135,0.005317787658,0,1201461.779,0.52,2,0,0
2024-02-18,15,1305481.476,0.01297304414,0,1242453.241,0.44,1,0,0
2024-02-19,15,1302109.591,0.009541961291,0,1269841.389,0.5,2,0,0
2024-02-20,15,1317168.528,0.002582361836,0,1299995.995,0.44,1,0,0
2024-02-21,15,1305431.49,0.04299437824,0,1279950.649,0.56,2,0,0
2024-02-22,15,1293776.99,0.002756465108,0,1281477.664,0.48,1,0,0
2024-02-23,15,1278833.255,0.004890361019,0,1260273.579,0.52,2,0,0
2024-02-24,15,1301156.453,0.002392344627,0,1290606.656,0.44,1,0,0
2024-02-25,15,1312766.392,0.01557662448,0,1342289.916,0.48,1,0,0
2024-02-26,15,1375501.941,0.03401143145,0,1369638.249,0.44,1,0,0
2024-02-27,15,1434359.779,0.0350490506,0,1398187.498,0.58,2,0,0
2024-02-28,15,1558614.579,0.08094799474,1,1458890.643,0.64,2,1,0
2024-02-29,15,1527967.787,0.01611291618,0,1440285.296,0.6,2,0,0
2024-03-01,15,1561055.176,0.003552099143,0,1480512.567,0.6,2,0,0
2024-02-02,16,1000000,0,0,1000000,-1,0,0,0
2024-02-03,16,997888.856,0.0007247367884,0,994457.2077,0.2,1,0,0
2024-02-04,16,994919.8067,0.002280918853,0,991556.1077,0.2,1,0,0
2024-02-05,16,1000130.099,0.002403416385,0,996769.4277,0.2,1,0,0
2024-02-06,16,1030862.077,0.008424544145,0,1027430.158,0.28,1,0,0
2024-02-07,16,1053643.996,0.006966651947,0,1050145.338,0.24,1,0,0
2024-02-08,16,1051283.332,0.01727908995,0,1047742.188,0.32,1,0,0
2024-02-09,16,1080379.609,0.01274522246,0,1076757.518,0.44,1,0,0
2024-02-10,16,1086311.654,0.002038107499,0,1082680.958,0.48,1,0,0
2024-02-11,16,1089326.887,0.002372638784,0,1085698.968,0.42,1,0,0
2024-02-12,16,1155649.806,0.02291734875,0,1151852.708,0.4,1,0,0
2024-02-13,16,1146958.977,0.001385450797,0,1143192.708,0.58,2,0,0
2024-02-14,16,1205497.068,0.01600925409,0,1201569.768,0.48,1,0,0
2024-02-15,16,1226311.035,0.0226586201,0,1222258.508,0.44,1,0,0
2024-02-16,16,1217314.608,0.003455729376,0,1213256.438,0.44,1,0,0
2024-02-17,16,1210398.274,0.005317787658,0,1206384.728,0.52,2,0,0
2024-02-18,16,1251725.571,0.01297304414,0,1247636.638,0.44,1,0,0
