date,account_value,daily_volatility,fear_greed,fear_greed_norm,window
2023-07-28,1034748.86618078,13336.7094278419,52,0.04,12
2023-07-29,1036430.87714157,13353.4823188859,52,0.04,12
2023-07-30,1033842.51767372,13323.662416844,52,0.04,12
2023-07-31,1031111.58278022,13302.2665258143,50,0,12
2023-08-01,1049541.27795667,13519.874865329,53,0.06,12
2023-08-02,1028961.6841086,13284.06791682,53,0.06,12
2023-08-03,1029304.8263318,13288.4391473047,52,0.04,12
2023-08-04,1027498.96852637,13251.9856673238,54,0.08,12
2023-08-05,1027921.48047219,13230.5470493509,50,0,12
2023-08-06,1028068.02188142,13239.5524262818,49,-0.02,12
2023-08-07,1030274.73845013,13297.831677563,49,-0.02,12
2023-08-08,1048402.5668548,13554.5496856746,54,0.08,12
2023-08-09,1042366.74213629,13466.3904739342,50,0,12
2023-08-10,1037111.85878351,13408.1595976388,53,0.06,12
2023-08-11,1034716.97930727,13395.4079972064,51,0.02,12
2023-08-12,1035361.54543553,13396.9692170007,54,0.08,12
2023-08-13,1031623.05358196,13339.4955643532,54,0.08,12
2023-08-14,1035267.86174842,13398.2558399541,50,0,12
2023-08-15,1025574.45049784,13294.028894912,53,0.06,12
2023-08-16,1008718.64383622,13078.7360273851,52,0.04,12
2023-08-17,937566.613403049,12117.3946584358,50,0,12
2023-08-18,920399.669440469,11854.0953230809,37,-0.26,12
2023-08-19,922511.296174662,11873.8410131805,39,-0.22,12
2023-08-20,925267.6481087,11912.9348587071,37,-0.26,12
2023-08-21,917883.719864493,11888.6036738728,38,-0.24,12
2023-08-22,915033.799789986,11862.0916075735,37,-0.26,12
2023-08-23,931350.018982227,12028.4006546848,37,-0.26,12
2023-08-24,925994.054937353,11912.793820092,41,-0.18,12
2023-08-25,922090.080918943,11858.0130765665,39,-0.22,12
2023-08-26,919143.219252816,11839.8776352413,38,-0.24,12
2023-08-27,923364.397680742,11876.6998783116,38,-0.24,12
2023-08-28,923929.367855931,11886.3109632925,39,-0.22,12
2023-08-29,974997.174421613,12619.4157680861,39,-0.22,12
2023-08-30,960683.18656543,12429.3847135577,49,-0.02,12
2023-08-03,1000000,0,-1,-1,13
2023-08-04,1002388.21583,13251.9856673238,54,0.08,13
2023-08-05,1008608.71583,13230.5470493509,50,0,13
2023-08-06,1008608.71583,13239.5524262818,49,-0.02,13
2023-08-07,1004047.01583,13297.831677563,49,-0.02,13
2023-08-08,1016902.71583,13554.5496856746,54,0.08,13
2023-08-09,1011096.91583,13466.3904739342,50,0,13
2023-08-10,1001558.81583,13408.1595976388,53,0.06,13
2023-08-11,994094.21583,13395.4079972064,51,0.02,13
2023-08-12,996582.41583,13396.9692170007,54,0.08,13
2023-08-13,996167.71583,13339.4955643532,54,0.08,13
2023-08-14,996997.11583,13398.2558399541,50,0,13
2023-08-15,981653.21583,13294.028894912,53,0.06,13
2023-08-16,962162.31583,13078.7360273851,52,0.04,13
2023-08-17,904519.01583,12117.3946584358,50,0,13
2023-08-18,896225.01583,11854.0953230809,37,-0.26,13
2023-08-19,899127.91583,11873.8410131805,39,-0.22,13
2023-08-20,897883.81583,11912.9348587071,37,-0.26,13
2023-08-21,872587.11583,11888.6036738728,38,-0.24,13
2023-08-22,874660.61583,11862.0916075735,37,-0.26,13
2023-08-23,898298.51583,12028.4006546848,37,-0.26,13
2023-08-24,908251.31583,11912.793820092,41,-0.18,13
2023-08-25,905763.11583,11858.0130765665,39,-0.22,13
2023-08-26,897883.81583,11839.8776352413,38,-0.24,13
2023-08-27,905763.11583,11876.6998783116,38,-0.24,13
2023-08-28,907421.91583,11886.3109632925,39,-0.22,13
2023-08-29,941012.61583,12619.4157680861,39,-0.22,13
2023-08-30,928156.91583,12429.3847135577,49,-0.02,13
2023-08-31,898713.21583,11804.0412153841,52,0.04,13
2023-09-01,886272.21583,11744.4842844242,40,-0.2,13
2023-09-02,889175.11583,11772.952203058,39,-0.22,13
2023-09-03,889175.11583,11821.0921947292,40,-0.2,13
2023-09-04,892492.71583,11753.6751114449,40,-0.2,13
2023-09-05,890004.51583,11737.0095272982,40,-0.2,13
2023-09-06,892492.71583,11721.998848343,42,-0.16,13
2023-09-07,900372.01583,11951.3786350371,41,-0.18,13
2023-09-08,890419.21583,11792.3019671083,46,-0.08,13
2023-09-09,887931.01583,11788.4633572102,41,-0.18,13
2023-09-10,880881.11583,11764.5506481718,40,-0.2,13
2023-09-11,854755.01583,11460.5491439488,40,-0.2,13
2023-09-12,873831.21583,11769.546993783,30,-0.4,13
2023-09-13,881295.81583,11945.7484433621,41,-0.18,13
2023-09-14,880051.71583,12083.3582091762,45,-0.1,13
2023-09-15,887931.01583,12116.0581918295,45,-0.1,13
2023-09-16,891248.61583,12098.3514541619,43,-0.14,13
2023-09-17,897883.81583,12085.3747529878,46,-0.08,13
2023-09-18,895810.31583,12193.0937020293,46,-0.08,13
2023-09-19,900786.71583,12402.2273258995,46,-0.08,13
2023-09-20,889175.11583,12367.3055075208,47,-0.06,13
2023-09-21,874245.91583,12114.2660345267,47,-0.06,13
2023-09-22,875490.01583,12117.88992764,43,-0.14,13
2023-09-23,873001.81583,12115.9054612393,47,-0.06,13
2023-09-24,863878.41583,11965.0566179809,44,-0.12,13
2023-09-25,870513.61583,11989.5731587603,47,-0.06,13
2023-09-26,881710.51583,11948.5082887111,46,-0.08,13
2023-09-27,879222.31583,12018.9137343891,44,-0.12,13
2023-09-28,891663.31583,12311.7201552567,46,-0.08,13
2023-09-29,892492.71583,12254.667804556,48,-0.04,13
2023-09-30,890004.51583,12280.2583944701,47,-0.06,13
2023-10-01,904933.71583,12750.7567053593,48,-0.04,13
2023-10-02,890004.51583,12532.5687776564,50,0,13
2023-10-03,885442.81583,12501.9989120069,50,0,13
2023-10-04,885028.11583,12670.0587712457,49,-0.02,13
2023-10-05,873416.51583,12504.9309004275,48,-0.04,13
2023-10-06,885028.11583,12742.2170306976,50,0,13
2023-10-07,880466.41583,12757.0271211151,49,-0.02,13
2023-10-08,876734.11583,12738.7563884574,50,0,13
2023-10-09,853510.91583,12597.6600323296,50,0,13
2023-10-10,865122.51583,12505.4787186852,50,0,13
2023-10-11,856828.51583,12263.8103253334,47,-0.06,13
2023-10-12,850608.01583,12215.5337776737,45,-0.1,13
2023-10-13,854755.01583,12260.7634489464,44,-0.12,13
2023-10-14,856413.81583,12255.575015503,47,-0.06,13
2023-10-15,869684.21583,12396.2151375678,45,-0.1,13
2023-10-16,890004.51583,13020.1078476263,47,-0.06,13
2023-10-17,876734.11583,12979.026066792,52,0.04,13
2023-10-18,871757.71583,12943.9201410941,50,0,13
2023-10-19,875904.71583,13128.4141139091,52,0.04,13
2023-10-20,879637.01583,13569.987464541,53,0.06,13
2023-10-21,888345.71583,13677.382753888,63,0.26,13
2023-10-22,903274.91583,13707.8227789957,53,0.06,13
2023-10-23,947647.81583,15132.37629126,53,0.06,13
2023-10-24,933962.71583,15530.5842231521,66,0.32,13
2023-10-25,921107.01583,15800.9323540486,72,0.44,13
2023-10-26,925668.71583,15634.8918404474,71,0.42,13
2023-10-27,929401.01583,15517.6177956998,70,0.4,13
2023-10-28,936036.21583,15606.9268502446,65,0.3,13
2023-10-29,941842.01583,15811.9776697856,72,0.44,13
2023-10-30,945574.31583,15784.611023084,68,0.36,13
2023-10-31,938109.71583,15861.5686035839,66,0.32,13
2023-10-03,1000000,0,-1,-1,14
2023-10-04,993689.190135999,12670.0587712457,49,-0.02,14
2023-10-05,972710.820135999,12504.9309004275,48,-0.04,14
2023-10-06,992754.540135999,12742.2170306976,50,0,14
2023-10-07,985844.160135999,12757.0271211151,49,-0.02,14
2023-10-08,985403.970135999,12738.7563884574,50,0,14
2023-10-09,953619.840136,12597.6600323296,50,0,14
2023-10-10,946082.340136,12505.4787186852,50,0,14
2023-10-11,945624.060135999,12263.8103253334,47,-0.06,14
2023-10-12,929186.280135999,12215.5337776737,45,-0.1,14
2023-10-13,936753.930136,12260.7634489464,44,-0.12,14
2023-10-14,938430.270136,12255.575015503,47,-0.06,14
2023-10-15,940136.760135999,12396.2151375678,45,-0.1,14
2023-10-16,965251.710136,13020.1078476263,47,-0.06,14
2023-10-17,944502.480136,12979.026066792,52,0.04,14
2023-10-18,943555.770136,12943.9201410941,50,0,14
2023-10-19,945443.160135999,13128.4141139091,52,0.04,14
2023-10-20,967947.120136,13569.987464541,53,0.06,14
2023-10-21,983052.270136,13677.382753888,63,0.26,14
2023-10-22,1004012.55013599,13707.8227789957,53,0.06,14
2023-10-23,1065373.830136,15132.37629126,53,0.06,14
2023-10-24,1077144.39013599,15530.5842231521,66,0.32,14
2023-10-25,1078452.900136,15800.9323540486,72,0.44,14
2023-10-26,1088239.590136,15634.8918404474,71,0.42,14
2023-10-27,1073779.650136,15517.6177956998,70,0.4,14
2023-10-28,1071850.050136,15606.9268502446,65,0.3,14
2023-10-29,1083270.870136,15811.9776697856,72,0.44,14
2023-10-30,1091652.570136,15784.611023084,68,0.36,14
2023-10-31,1095047.460136,15861.5686035839,66,0.32,14
2023-11-01,1114536.420136,16222.2379179617,66,0.32,14
2023-11-02,1086683.85013599,16005.3324063166,72,0.44,14
2023-11-03,1105925.580136,15892.8855437526,65,0.3,14
2023-11-04,1119692.070136,16048.7850636578,68,0.36,14
2023-11-05,1141502.580136,16015.499745099,70,0.4,14
2023-11-06,1147074.300136,16026.7904634091,74,0.48,14
2023-11-07,1137619.26013599,16198.739583388,68,0.36,14
2023-11-08,1139337.81013599,16304.2487247165,66,0.32,14
2023-11-09,1279957.410136,16759.1489686857,69,0.38,14
2023-11-10,1253666.610136,17051.5881470951,70,0.4,14
2023-11-11,1238862.960136,16975.9757693296,70,0.4,14
2023-11-12,1233743.49013599,16947.8405756334,73,0.46,14
2023-11-13,1239152.400136,16664.3493594686,72,0.44,14
2023-11-14,1194373.620136,16250.8151930233,69,0.38,14
2023-11-15,1242064.89013599,17317.2220096283,60,0.2,14
2023-11-16,1183748.76013599,16542.9367665162,70,0.4,14
2023-11-17,1183175.91013599,16754.7251604395,63,0.26,14
2023-11-18,1184249.250136,16732.7808341059,69,0.38,14
2023-11-19,1213717.860136,17094.6159843404,66,0.32,14
2023-11-20,1219705.650136,17132.6353593783,69,0.38,14
2023-11-21,1166406.480136,16354.8723282907,71,0.42,14
2023-11-22,1244917.080136,17108.776085476,62,0.24,14
2023-11-23,1244308.050136,17055.8614412133,66,0.32,14
2023-11-24,1255547.97013599,17249.5497032028,66,0.32,14
2023-11-25,1256904.72013599,17280.2303980441,73,0.46,14
2023-11-26,1244386.440136,17128.4917531508,73,0.46,14
2023-11-27,1223383.95013599,17040.7962495888,66,0.32,14
2023-11-28,1235829.87013599,17307.048761824,68,0.36,14
2023-11-29,1224173.880136,17328.6924843182,72,0.44,14
2023-11-30,1238133.330136,17262.0228203713,74,0.48,14
2023-12-01,1259407.170136,17705.5580941453,71,0.42,14
2023-12-02,1306139.670136,18050.1711233568,74,0.48,14
2023-12-03,1323150.300136,18290.0554452236,73,0.46,14
2023-12-04,1353553.56013599,19228.5053886434,74,0.48,14
2023-12-05,1383679.440136,20198.876290613,75,0.5,14
2023-12-06,1347119.550136,20066.2807784441,72,0.44,14
2023-12-07,1421306.64013599,19808.051689476,72,0.44,14
2023-12-08,1423109.610136,20228.659787411,72,0.44,14
2023-12-09,1412116.920136,20017.5196533941,73,0.46,14
2023-12-10,1419292.62013599,20050.1459997083,74,0.48,14
2023-12-11,1342548.81013599,18881.7843483454,74,0.48,14
2023-12-12,1329487.830136,18996.9980082485,67,0.34,14
2023-12-13,1363677.93013599,19633.6566902726,65,0.3,14
2023-12-14,1396939.410136,19693.4586718128,72,0.44,14
2023-12-15,1339762.95013599,19206.6883274203,70,0.4,14
2023-12-16,1344864.330136,19364.0346382307,67,0.34,14
2023-12-17,1325303.01013599,18947.051054973,73,0.46,14
2023-12-18,1339117.74013599,19545.6693794581,65,0.3,14
2023-12-19,1314081.18013599,19372.0926889246,73,0.46,14
2023-12-20,1328709.960136,20021.0228467517,74,0.48,14
2023-12-21,1351286.280136,20100.6902647816,70,0.4,14
2023-12-22,1402499.070136,20132.8668718789,74,0.48,14
2023-12-23,1392646.050136,20010.7631240656,70,0.4,14
2023-12-24,1366023.600136,19687.3335272115,71,0.42,14
2023-12-25,1370425.500136,19960.4945213839,73,0.46,14
2023-12-26,1346022.090136,19458.9209328203,71,0.42,14
2023-12-27,1434946.500136,19853.3035758535,73,0.46,14
2023-12-28,1414323.900136,19453.703706493,73,0.46,14
2023-12-29,1387219.050136,19231.7735816856,65,0.3,14
2023-12-30,1382684.49013599,19267.0942093531,68,0.36,14
2023-12-31,1376769.06013599,19338.0692334444,67,0.34,14
2023-12-03,1000000,0,-1,-1,15
2023-12-04,1002750.90534692,19228.5053886434,74,0.48,15
2023-12-05,998280.660351727,20198.876290613,75,0.5,15
2023-12-06,998236.298613576,20066.2807784441,72,0.44,15
2023-12-07,998236.298613576,19808.051689476,72,0.44,15
2023-12-08,998236.298613576,20228.659787411,72,0.44,15
2023-12-09,998236.298613576,20017.5196533941,73,0.46,15
2023-12-10,998236.298613576,20050.1459997083,74,0.48,15
2023-12-11,998236.298613576,18881.7843483454,74,0.48,15
2023-12-12,998236.298613576,18996.9980082485,67,0.34,15
2023-12-13,998236.298613576,19633.6566902726,65,0.3,15
2023-12-14,998236.298613576,19693.4586718128,72,0.44,15
2023-12-15,957415.329880628,19206.6883274203,70,0.4,15
2023-12-16,961056.811695448,19364.0346382307,67,0.34,15
2023-12-17,947058.895625807,18947.051054973,73,0.46,15
2023-12-18,956938.167439403,19545.6693794581,65,0.3,15
2023-12-19,939132.608046102,19372.0926889246,73,0.46,15
2023-12-20,949620.002816851,20021.0228467517,74,0.48,15
2023-12-21,965807.279495203,20100.6902647816,70,0.4,15
2023-12-22,1002360.37042181,20132.8668718789,74,0.48,15
2023-12-23,995326.030333029,20010.7631240656,70,0.4,15
2023-12-24,976282.157326906,19687.3335272115,71,0.42,15
2023-12-25,979438.925910024,19960.4945213839,73,0.46,15
2023-12-26,962202.951038953,19458.9209328203,71,0.42,15
2023-12-27,1025841.50103245,19853.3035758535,73,0.46,15
2023-12-28,1011110.71945126,19453.703706493,73,0.46,15
2023-12-29,991708.077285348,19231.7735816856,65,0.3,15
2023-12-30,988491.407183286,19267.0942093531,68,0.36,15
2023-12-31,984236.780361314,19338.0692334444,67,0.34,15
2024-01-01,1014452.46028973,20215.303830773,65,0.3,15
2024-01-02,1015865.18307388,20576.3445433736,71,0.42,15
2024-01-03,953202.986762405,19617.4072985403,70,0.4,15
2024-01-04,977954.569363117,20217.9415687821,68,0.36,15
2024-01-05,978636.239984187,20216.3132868796,72,0.44,15
2024-01-06,966523.319391402,20141.6990596413,70,0.4,15
2024-01-07,958158.985724391,20128.7205205364,71,0.42,15
2024-01-08,1005095.69297529,21527.9661744211,71,0.42,15
2024-01-09,1011041.98405422,21129.408984715,76,0.52,15
2024-01-10,1114419.67352286,21331.9717498943,73,0.46,15
2024-01-11,1128910.49207769,21175.7813920635,76,0.52,15
2024-01-12,1087744.73747079,19524.6537886408,71,0.42,15
2024-01-13,1111733.51714895,19541.9240757579,64,0.28,15
2024-01-14,1066381.11726209,19040.0495043409,60,0.2,15
2024-01-15,1083238.37227157,19393.7571459958,52,0.04,15
2024-01-16,1115776.06710108,19673.1568830475,64,0.28,15
2024-01-17,1091114.56756132,19516.6190971301,60,0.2,15
2024-01-18,1065575.36667562,18846.4193828907,63,0.26,15
2024-01-19,1074707.04479566,18997.5159120572,51,0.02,15
2024-01-20,1066117.12041531,19018.6345324865,52,0.04,15
2024-01-21,1059685.81712717,18967.030954187,56,0.12,15
2024-01-22,998118.199031483,18053.6067199167,55,0.1,15
2024-01-23,967254.559229933,18226.1788061994,50,0,15
2024-01-24,963957.461440886,18317.4740825208,48,-0.04,15
2024-01-25,956900.502894107,18262.9949350963,52,0.04,15
2024-01-26,978070.93238947,19126.9036314338,49,-0.02,15
2024-01-27,978203.252366403,19265.9296641408,55,0.1,15
2024-01-28,973449.157961248,19226.2309065366,54,0.08,15
2024-01-29,999610.567960607,19810.5419007714,55,0.1,15
2024-01-30,1010529.99339855,19635.4643092718,61,0.22,15
2024-01-31,984715.666402486,19480.2575487172,60,0.2,15
2024-02-01,993813.821450039,19712.5969030228,63,0.26,15
2024-02-02,995878.627179807,19766.3843563853,63,0.26,15
2024-02-03,990457.526756546,19680.5845080209,60,0.2,15
2024-02-04,987603.435043273,19479.1004474271,60,0.2,15
